CASEID,jsr_02,jsr_07,jsr_08,jsr_09,jsr_10,wdr_02,wdr_06,wdr_07,wdr_09,wdr_10,sfc_01,sfc_07,sfc_08,tmg_01,tmg_03
17847,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17848,6,6,6,6,6,6,6,96,6,6,6,96,96,4,3
17849,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17850,6,6,6,6,6,6,6,96,6,6,6,96,96,5,3
17851,2,2,2,3,1,1,3,4,3,3,1,4,3,5,2
17852,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17853,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17854,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17855,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17856,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17857,3,3,3,3,2,2,2,2,3,3,2,4,5,4,2
17858,3,3,4,2,1,2,2,3,4,2,2,4,4,3,4
17859,2,2,2,2,2,3,1,1,7,2,2,5,4,3,4
17860,6,6,6,6,6,6,6,96,6,6,6,96,96,3,1
17861,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17862,2,1,2,1,1,2,2,2,2,2,1,4,4,4,1
17863,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17864,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17865,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17866,2,2,2,3,1,2,2,2,3,1,4,5,5,3,3
17867,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17868,2,1,2,2,2,1,1,1,3,2,2,5,5,3,2
17869,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17870,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17871,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17872,3,3,3,2,2,2,2,3,3,3,4,3,3,3,3
17873,4,1,5,3,1,2,2,5,3,2,4,4,4,5,4
17874,6,6,6,6,6,6,6,96,6,6,6,96,96,4,2
17875,6,6,6,6,6,6,6,96,6,6,6,96,96,3,2
17876,6,6,6,6,6,6,6,96,6,6,6,96,96,4,2
17877,2,2,2,3,3,6,1,2,2,2,2,4,3,3,2
17878,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17879,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17880,1,1,1,1,1,1,2,1,3,2,1,5,5,5,1
17881,2,1,1,2,1,2,3,1,2,1,3,3,2,1,3
17882,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17883,4,3,4,3,2,2,2,2,4,2,1,5,4,4,3
17884,2,1,1,1,1,2,3,3,2,2,2,5,5,2,3
17885,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17886,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17887,2,3,3,3,3,6,5,5,7,2,2,6,5,4,2
17888,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17889,2,2,2,2,2,2,2,2,2,2,1,5,4,4,2
17890,2,2,3,2,2,2,2,3,4,2,2,4,4,4,3
17891,2,2,3,3,1,2,2,2,2,2,2,4,5,2,4
17892,4,2,4,3,2,6,1,4,5,3,1,5,5,2,4
17893,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17894,6,6,6,6,6,6,6,96,6,6,6,96,96,5,3
17895,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17896,6,6,6,6,6,6,6,96,6,6,6,96,96,5,2
17897,3,1,1,2,1,2,1,1,2,2,3,5,5,4,1
17898,2,2,2,2,2,2,1,1,3,2,1,5,5,4,2
17899,1,2,1,2,1,2,1,2,2,2,2,4,4,5,1
17900,1,1,1,2,1,1,1,1,1,2,1,5,5,3,2
17901,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17902,6,6,6,1,1,6,6,96,6,6,6,96,96,1,1
17903,6,6,6,3,1,6,6,96,6,6,6,96,96,3,2
17904,9,9,9,9,9,6,9,99,9,9,9,99,99,3,3
17905,2,2,2,2,2,2,2,4,2,2,3,5,4,5,2
17906,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17907,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17908,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17909,6,6,6,1,1,6,6,96,6,6,6,96,96,7,2
17910,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17911,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17912,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17913,6,6,6,6,6,6,6,96,6,6,6,96,96,5,2
17914,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17915,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17916,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17917,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17918,2,2,2,1,1,1,3,1,2,3,2,5,5,5,2
17919,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17920,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17921,1,1,2,2,1,2,2,3,2,2,1,5,5,4,1
17922,6,6,6,1,1,6,6,96,6,6,6,96,96,4,2
17923,1,2,3,3,2,2,2,1,2,2,1,5,5,4,2
17924,2,1,2,2,1,6,5,3,2,2,3,5,4,5,1
17925,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17926,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17927,1,2,3,1,1,2,1,1,3,1,3,5,5,3,1
17928,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17929,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17930,2,2,4,3,3,6,6,3,3,4,3,5,5,3,4
17931,6,6,6,1,1,6,6,96,6,6,6,96,96,4,1
17932,2,1,1,1,1,1,2,1,2,2,2,4,4,3,2
17933,1,1,1,2,1,2,2,1,2,3,3,5,5,3,2
17934,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17935,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17936,6,6,6,2,1,6,6,96,6,6,6,96,96,3,4
17937,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17938,2,2,2,3,1,2,1,3,2,5,2,5,5,3,2
17939,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17940,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17941,6,6,6,2,2,6,6,96,6,6,6,96,96,3,4
17942,4,2,4,4,1,2,3,3,4,5,2,3,4,2,4
17943,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17944,6,6,6,6,6,6,6,96,6,6,6,96,96,5,1
17945,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17946,6,6,6,2,1,6,6,96,6,6,6,96,96,2,4
17947,2,2,3,2,1,1,3,3,2,1,2,4,4,5,1
17948,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17949,1,2,2,2,2,2,2,2,3,2,2,5,4,3,2
17950,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17951,3,2,4,4,3,1,1,3,2,5,2,5,5,5,5
17952,6,6,6,1,1,6,6,96,6,6,6,96,96,3,2
17953,6,6,6,9,9,6,6,96,6,6,6,96,96,5,1
17954,2,3,3,2,2,6,2,2,3,2,1,5,5,3,4
17955,6,6,6,6,6,6,6,96,6,6,6,96,96,5,4
17956,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17957,2,1,1,2,1,2,2,1,2,1,2,5,4,3,2
17958,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17959,1,1,2,1,2,2,1,1,2,1,1,5,3,1,4
17960,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17961,6,6,6,1,1,6,6,96,6,6,6,96,96,3,1
17962,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17963,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17964,4,3,2,2,1,3,3,4,3,2,3,3,3,2,5
17965,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17966,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17967,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17968,2,2,3,1,1,1,1,1,1,1,1,5,5,5,1
17969,6,6,6,6,6,6,6,96,6,6,6,96,96,2,2
17970,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17971,2,1,4,3,5,2,2,2,5,2,2,3,3,3,4
17972,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17973,1,2,2,2,2,1,1,1,2,2,3,5,5,3,2
17974,3,1,2,2,1,2,2,2,2,1,3,2,4,2,4
17975,4,4,4,5,2,3,3,3,2,4,3,3,5,3,3
17976,2,2,3,2,2,2,2,2,3,2,4,5,5,2,4
17977,1,1,2,2,2,2,2,2,2,1,3,5,5,4,2
17978,2,3,2,2,2,3,2,2,4,1,4,5,5,3,2
17979,9,9,9,9,9,6,9,99,9,9,9,99,99,2,3
17980,2,1,2,1,1,2,1,3,2,2,2,5,4,3,2
17981,6,6,6,6,6,6,6,96,6,6,6,96,96,4,2
17982,1,1,2,1,2,1,1,1,4,1,1,5,4,2,2
17983,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17984,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17985,1,2,2,2,2,1,2,2,2,2,3,5,4,3,3
17986,2,4,4,2,1,4,4,3,5,5,2,3,4,3,2
17987,1,1,2,2,2,2,2,4,3,5,2,4,5,3,2
17988,6,6,6,6,6,6,6,96,6,6,6,96,96,5,2
17989,2,2,2,2,2,1,2,2,2,2,1,5,5,3,3
17990,3,2,3,3,3,3,1,3,1,3,2,5,5,4,3
17991,2,4,4,3,3,1,1,3,2,4,1,5,5,3,2
17992,2,1,1,1,1,1,1,1,2,1,2,4,3,3,2
17993,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17994,6,6,6,6,6,6,6,96,6,6,6,96,96,5,2
17995,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17996,2,1,2,2,1,2,1,1,2,2,1,6,4,2,2
17997,1,1,1,1,1,6,2,2,1,4,3,4,4,5,1
17998,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
17999,2,2,3,2,1,1,2,2,1,3,2,5,5,4,2
18000,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18001,2,2,2,2,2,2,2,2,2,2,1,4,4,5,2
18002,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18003,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18004,2,2,2,2,2,2,2,2,2,2,2,5,5,3,2
18005,3,2,4,4,2,4,5,5,3,5,4,3,2,4,2
18006,1,2,3,2,2,3,2,2,4,1,3,4,5,4,2
18007,1,2,2,1,2,2,2,2,2,2,2,3,4,3,2
18008,1,1,2,2,2,2,1,2,2,2,3,4,4,3,2
18009,1,1,1,1,1,1,2,1,2,2,4,5,4,2,2
18010,3,2,2,4,1,6,2,4,4,2,1,2,4,2,2
18011,1,1,1,1,1,1,1,1,1,1,2,5,5,5,1
18012,1,1,1,1,2,1,2,1,1,2,3,5,5,3,2
18013,1,1,1,1,1,2,1,3,2,1,1,5,5,5,2
18014,3,2,2,3,1,3,2,3,3,3,3,5,5,3,2
18015,6,6,6,1,1,6,6,96,6,6,6,96,96,4,2
18016,3,2,4,3,3,3,2,5,4,5,2,2,2,3,2
18017,1,1,1,1,1,1,1,3,2,1,4,4,5,2,3
18018,1,1,1,1,1,6,1,1,1,1,1,5,5,1,4
18019,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18020,5,3,3,3,2,2,6,6,3,4,4,6,6,2,4
18021,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18022,1,3,3,3,3,2,3,3,3,3,4,5,5,3,2
18023,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18024,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18025,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18026,1,1,1,2,1,2,1,1,1,1,1,5,5,3,2
18027,6,6,6,9,9,6,6,96,6,6,6,96,96,4,3
18028,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18029,2,1,1,1,2,6,1,1,4,1,4,4,5,5,2
18030,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18031,1,1,1,1,1,1,1,1,2,1,1,5,5,3,1
18032,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18033,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18034,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18035,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18036,3,3,3,3,1,1,3,3,3,2,2,5,5,5,1
18037,1,1,1,1,1,3,3,2,4,3,2,5,4,3,2
18038,1,1,1,2,2,2,2,2,2,2,2,3,4,4,2
18039,1,1,1,1,1,1,1,1,2,1,1,5,5,1,3
18040,2,2,2,2,2,2,3,3,3,2,1,3,3,3,4
18041,6,6,6,6,6,6,6,96,6,6,6,96,96,5,2
18042,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18043,6,6,6,9,9,6,6,96,6,6,6,96,96,5,2
18044,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18045,6,6,6,1,1,6,6,96,6,6,6,96,96,5,1
18046,2,3,2,4,3,2,2,2,2,4,2,4,4,1,2
18047,1,2,2,2,1,1,1,1,1,1,2,5,5,4,1
18048,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18049,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18050,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18051,2,2,2,2,1,1,2,2,3,2,2,5,5,3,2
18052,1,2,2,2,1,1,1,1,2,2,2,5,3,3,2
18053,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1
18054,1,2,2,1,2,1,1,1,1,1,3,5,5,4,1
18055,1,2,2,3,1,2,2,2,1,1,2,4,4,4,2
18056,3,3,4,3,3,2,3,3,3,3,4,4,4,1,4
18057,2,4,3,3,2,2,2,2,2,2,3,4,4,3,3
18058,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18059,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18060,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18061,2,1,3,2,1,4,4,2,4,2,2,2,2,5,2
18062,6,6,6,6,6,6,6,96,6,6,6,96,96,3,2
18063,1,1,1,1,1,1,1,1,1,2,3,5,5,4,1
18064,6,6,6,6,6,6,6,96,6,6,6,96,96,2,2
18065,1,1,2,1,1,1,1,1,2,1,1,5,4,2,2
18066,2,3,3,3,3,2,2,3,2,3,2,4,5,4,2
18067,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18068,2,2,3,3,2,3,3,4,3,1,4,4,3,3,4
18069,2,2,2,1,1,1,1,1,2,2,4,5,5,5,2
18070,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18071,6,6,6,6,6,6,6,96,6,6,6,96,96,5,2
18072,1,1,1,1,1,3,3,6,2,2,3,5,4,8,8
18073,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2
18074,1,2,2,2,2,2,2,2,2,2,4,5,4,4,1
18075,6,6,6,6,6,6,6,96,6,6,6,96,96,5,4
18076,2,2,2,2,1,2,2,2,2,2,4,4,4,3,4
18077,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2
18078,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18079,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18080,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18081,2,2,2,2,1,2,2,2,2,2,1,4,4,3,2
18082,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18083,2,4,2,3,2,2,2,2,2,2,1,5,5,3,2
18084,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18085,1,1,1,2,3,3,2,2,3,2,1,3,3,2,3
18086,9,9,9,9,9,6,9,99,9,9,9,99,99,5,1
18087,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18088,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18089,6,6,6,6,6,6,6,96,6,6,6,96,96,4,2
18090,2,2,2,3,3,1,3,1,1,2,1,5,5,3,2
18091,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18092,2,2,2,1,1,1,1,2,3,2,2,5,5,4,2
18093,2,2,2,1,1,2,3,1,2,2,1,5,5,5,2
18094,2,4,2,1,1,2,1,1,4,2,2,5,3,3,2
18095,2,2,2,1,1,2,2,2,3,2,2,4,4,4,1
18096,2,1,2,2,2,3,3,2,3,2,2,5,3,4,3
18097,2,2,2,1,1,2,2,2,2,2,1,3,4,1,2
18098,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18099,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18100,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18101,2,2,3,2,2,2,2,3,2,1,3,4,3,3,3
18102,2,2,2,2,2,2,1,2,2,2,2,4,3,4,2
18103,4,3,3,3,1,2,1,2,2,2,3,5,5,7,4
18104,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18105,6,6,6,1,1,6,6,96,6,6,6,96,96,2,2
18106,1,3,3,2,2,2,1,3,2,2,2,5,5,4,2
18107,1,1,1,1,1,2,1,1,2,2,1,5,5,3,3
18108,2,2,2,2,2,2,2,2,3,1,2,4,5,3,1
18109,2,2,2,3,3,1,1,4,2,3,2,4,4,4,3
18110,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18111,2,2,2,2,3,2,2,3,2,4,1,5,5,3,2
18112,2,2,2,2,1,1,1,1,1,1,1,5,5,7,7
18113,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18114,2,1,2,2,2,1,2,1,1,2,2,5,5,5,2
18115,6,6,6,6,6,6,6,96,6,6,6,96,96,3,3
18116,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18117,1,2,1,7,1,2,7,2,7,7,1,4,4,5,7
18118,2,1,2,2,2,2,1,6,1,1,2,5,5,3,2
18119,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18120,1,1,2,2,2,2,1,2,2,3,2,5,4,3,2
18121,3,1,3,2,2,3,3,4,4,3,1,4,5,2,4
18122,6,6,6,1,1,6,6,96,6,6,6,96,96,3,2
18123,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18124,6,6,6,1,1,6,6,96,6,6,6,96,96,2,2
18125,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18126,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18127,1,1,1,1,2,7,1,1,2,2,3,5,5,4,2
18128,2,2,2,2,1,1,1,3,2,2,1,5,4,3,2
18129,6,6,6,1,1,6,6,96,6,6,6,96,96,5,1
18130,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18131,1,1,1,1,1,1,1,1,1,1,2,5,5,5,1
18132,2,2,3,3,2,6,4,4,3,1,4,4,2,3,2
18133,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18134,2,2,3,2,1,3,2,3,2,2,3,4,4,2,2
18135,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18136,6,6,6,1,1,6,6,96,6,6,6,96,96,4,1
18137,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18138,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18139,6,6,6,6,6,6,6,96,6,6,6,96,96,5,1
18140,6,6,6,1,1,6,6,96,6,6,6,96,96,5,1
18141,6,6,6,1,1,6,6,96,6,6,6,96,96,3,1
18142,1,1,2,2,2,6,3,3,3,2,3,4,4,5,2
18143,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18144,6,6,6,6,6,6,6,96,6,6,6,96,96,5,2
18145,6,6,6,6,6,6,6,96,6,6,6,96,96,5,2
18146,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18147,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18148,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18149,2,2,3,3,2,2,4,3,2,4,3,4,3,4,1
18150,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18151,1,2,2,2,1,2,2,6,2,2,2,6,4,3,2
18152,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18153,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18154,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18155,2,2,2,3,2,2,2,1,2,2,3,2,2,2,3
18156,1,1,2,2,2,2,1,1,2,2,1,2,3,4,2
18157,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18158,2,2,2,1,1,2,2,3,1,2,3,4,5,4,1
18159,6,6,6,6,6,6,6,96,6,6,6,96,96,5,2
18160,6,6,6,6,6,6,6,96,6,6,6,96,96,5,4
18161,1,1,1,1,1,2,1,1,2,2,1,5,5,3,2
18162,3,3,4,4,3,3,3,3,4,1,2,4,4,2,3
18163,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18164,1,1,1,1,1,1,1,2,2,1,1,5,5,2,3
18165,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18166,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18167,1,1,2,1,2,3,3,3,3,1,2,5,4,5,1
18168,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18169,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18170,3,3,3,3,1,6,2,2,4,4,2,4,3,3,3
18171,6,6,6,6,6,6,6,96,6,6,6,96,96,4,2
18172,2,2,2,2,2,2,2,2,2,2,4,5,4,4,2
18173,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18174,2,3,3,3,4,2,2,3,2,3,2,5,5,5,2
18175,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18176,2,2,2,2,2,2,3,3,3,2,2,5,5,4,2
18177,2,2,2,3,3,2,2,2,1,2,3,5,3,3,2
18178,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18179,2,2,2,2,2,2,2,3,3,2,2,3,3,3,2
18180,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18181,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18182,3,3,1,2,1,2,2,1,2,2,2,5,5,4,1
18183,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18184,6,6,6,6,6,6,6,96,6,6,6,96,96,4,7
18185,3,4,4,3,3,6,3,4,3,2,2,4,4,4,2
18186,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18187,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18188,2,2,3,3,3,3,2,3,1,2,3,5,5,4,3
18189,1,1,1,1,2,2,2,2,1,2,1,4,4,5,1
18190,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18191,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18192,1,1,1,1,1,2,2,6,4,1,1,3,4,2,2
18193,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18194,2,3,2,4,3,2,4,1,1,1,1,5,5,5,1
18195,2,2,2,2,2,3,3,2,4,2,3,4,4,4,4
18196,2,3,3,3,2,2,3,3,2,2,4,4,5,3,2
18197,2,3,3,3,2,2,2,4,2,2,1,3,4,4,2
18198,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18199,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18200,6,6,6,6,6,6,6,96,6,6,6,96,96,4,3
18201,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18202,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18203,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18204,1,2,2,3,2,1,2,2,3,1,1,5,5,3,2
18205,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18206,6,6,6,1,1,6,6,96,6,6,6,96,96,5,2
18207,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18208,2,2,2,1,1,1,1,1,2,1,3,5,3,5,2
18209,2,2,2,2,2,2,2,3,3,4,2,5,3,1,5
18210,2,1,2,2,1,1,1,3,2,2,1,3,4,3,2
18211,1,1,1,1,1,1,1,1,1,1,2,5,5,5,1
18212,6,6,6,6,6,6,6,96,6,6,6,96,96,5,4
18213,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18214,2,2,2,3,2,2,2,3,2,2,2,5,5,3,2
18215,6,6,6,1,1,6,6,96,6,6,6,96,96,2,2
18216,1,2,2,2,2,2,2,2,2,2,2,5,5,2,2
18217,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18218,1,1,1,1,1,1,1,4,2,2,2,4,5,3,2
18219,6,6,6,6,6,6,6,96,6,6,6,96,96,5,1
18220,2,3,3,1,1,2,3,3,3,2,2,5,5,5,1
18221,1,2,2,1,1,1,1,1,2,1,1,4,5,4,2
18222,6,6,6,6,6,6,6,96,6,6,6,96,96,3,2
18223,2,1,2,2,1,2,2,3,2,2,1,3,3,2,3
18224,2,2,2,2,1,2,3,3,4,2,2,5,5,4,2
18225,1,3,2,3,1,6,3,1,2,2,3,5,3,3,2
18226,2,2,2,3,1,3,3,1,2,2,4,5,2,2,4
18227,1,1,1,2,1,1,3,6,2,2,3,6,5,3,2
18228,3,4,3,2,1,3,3,5,2,5,2,2,4,2,3
18229,6,6,6,2,2,6,6,96,6,6,6,96,96,5,2
18230,2,3,2,2,2,2,2,2,2,1,2,5,3,2,2
18231,2,1,1,2,1,1,1,2,4,2,3,4,4,4,1
18232,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18233,6,6,6,3,2,6,6,96,6,6,6,96,96,2,4
18234,3,3,3,3,1,2,2,4,2,4,3,5,4,3,2
18235,2,2,3,3,3,1,1,2,2,2,3,4,5,2,3
18236,6,6,6,6,6,6,6,96,6,6,6,96,96,5,2
18237,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18238,2,1,2,2,1,2,2,2,2,1,2,3,4,4,2
18239,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18240,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18241,6,6,6,6,6,6,6,96,6,6,6,96,96,4,3
18242,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18243,1,2,3,2,3,2,2,3,2,1,4,5,4,4,2
18244,2,3,3,3,2,6,3,2,2,2,2,4,4,3,3
18245,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18246,1,1,1,1,1,1,1,1,1,1,1,4,4,3,2
18247,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2
18248,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18249,2,1,2,2,2,2,2,3,1,2,1,4,4,4,3
18250,2,2,2,3,1,2,2,2,3,3,3,4,5,2,3
18251,6,6,6,6,6,6,6,96,6,6,6,96,96,5,1
18252,2,2,3,3,2,2,2,2,2,2,2,4,3,3,3
18253,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18254,3,3,3,3,1,1,3,4,5,1,3,5,4,2,2
18255,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18256,1,1,1,1,1,1,1,1,2,4,1,4,5,3,3
18257,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18258,3,3,3,3,3,3,3,4,4,4,2,2,2,2,4
18259,1,1,1,1,1,6,6,6,1,2,3,5,5,5,1
18260,1,1,2,2,2,1,1,1,2,2,1,5,5,3,2
18261,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18262,2,2,1,1,1,1,1,1,1,3,3,5,5,3,2
18263,6,6,6,6,6,6,6,96,6,6,6,96,96,2,2
18264,1,1,2,1,1,1,2,6,2,2,2,5,5,3,1
18265,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
18266,6,6,6,1,1,6,6,96,6,6,6,96,96,4,2
18267,6,6,6,6,6,6,6,96,6,6,6,96,96,6,6
